Width,Height
2.790000000000000000e+02,1.080000000000000000e+02
2.790000000000000000e+02,1.090000000000000000e+02
2.790000000000000000e+02,1.090000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.090000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.080000000000000000e+02
2.790000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.070000000000000000e+02
2.790000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.080000000000000000e+02
2.810000000000000000e+02,1.060000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.070000000000000000e+02
2.760000000000000000e+02,1.080000000000000000e+02
2.810000000000000000e+02,1.060000000000000000e+02
2.830000000000000000e+02,1.060000000000000000e+02
2.830000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.760000000000000000e+02,1.080000000000000000e+02
2.770000000000000000e+02,1.080000000000000000e+02
2.760000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.070000000000000000e+02
2.790000000000000000e+02,1.080000000000000000e+02
2.800000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.760000000000000000e+02,1.070000000000000000e+02
2.770000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.810000000000000000e+02,1.060000000000000000e+02
2.770000000000000000e+02,1.080000000000000000e+02
2.800000000000000000e+02,1.060000000000000000e+02
2.800000000000000000e+02,1.060000000000000000e+02
2.770000000000000000e+02,1.060000000000000000e+02
2.800000000000000000e+02,1.070000000000000000e+02
2.760000000000000000e+02,1.080000000000000000e+02
2.800000000000000000e+02,1.050000000000000000e+02
2.770000000000000000e+02,1.070000000000000000e+02
2.760000000000000000e+02,1.080000000000000000e+02
2.770000000000000000e+02,1.080000000000000000e+02
2.810000000000000000e+02,1.060000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.770000000000000000e+02,1.080000000000000000e+02
2.800000000000000000e+02,1.070000000000000000e+02
2.790000000000000000e+02,1.070000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.770000000000000000e+02,1.090000000000000000e+02
2.760000000000000000e+02,1.100000000000000000e+02
2.760000000000000000e+02,1.100000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.080000000000000000e+02
2.770000000000000000e+02,1.090000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.080000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.760000000000000000e+02,1.100000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.760000000000000000e+02,1.100000000000000000e+02
2.760000000000000000e+02,1.100000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.110000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.080000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.770000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.090000000000000000e+02
2.790000000000000000e+02,1.090000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.080000000000000000e+02
2.780000000000000000e+02,1.110000000000000000e+02
2.830000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.090000000000000000e+02
2.830000000000000000e+02,1.080000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.750000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.780000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.750000000000000000e+02,1.140000000000000000e+02
2.750000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.750000000000000000e+02,1.130000000000000000e+02
2.750000000000000000e+02,1.140000000000000000e+02
2.740000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.750000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.750000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.150000000000000000e+02
2.770000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.150000000000000000e+02
2.760000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.850000000000000000e+02,1.090000000000000000e+02
2.860000000000000000e+02,1.090000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.840000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.760000000000000000e+02,1.120000000000000000e+02
2.760000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.770000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.780000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.820000000000000000e+02,1.100000000000000000e+02
2.830000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.090000000000000000e+02
2.800000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.090000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.100000000000000000e+02
2.790000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.810000000000000000e+02,1.110000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.740000000000000000e+02,1.120000000000000000e+02
2.860000000000000000e+02,1.100000000000000000e+02
2.860000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.850000000000000000e+02,1.100000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.110000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.110000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.870000000000000000e+02,1.100000000000000000e+02
2.860000000000000000e+02,1.100000000000000000e+02
2.810000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.120000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.120000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.160000000000000000e+02
2.860000000000000000e+02,1.160000000000000000e+02
2.870000000000000000e+02,1.170000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.860000000000000000e+02,1.160000000000000000e+02
2.870000000000000000e+02,1.160000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.870000000000000000e+02,1.160000000000000000e+02
2.830000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.860000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.130000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.850000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.840000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.870000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.840000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.840000000000000000e+02,1.160000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.860000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.160000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.830000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.160000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.850000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.840000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.160000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.830000000000000000e+02,1.150000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.760000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.770000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.790000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.790000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.760000000000000000e+02,1.140000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.770000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.810000000000000000e+02,1.130000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.780000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.150000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.830000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.810000000000000000e+02,1.140000000000000000e+02
2.800000000000000000e+02,1.140000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
2.820000000000000000e+02,1.150000000000000000e+02
